    代码     名字      当前价  市净率   市赢率  5日线    20日线  半年线       年线      2年前价  基金名                   持股比   持股量
2018-06-04 15:25:30,914 - tushareService - INFO - code is 603639, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:30,968 - tushareService - INFO - code is 600287, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:31,100 - tushareService - INFO - code is 300521, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:31,751 - tushareService - INFO - code is 603970, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:31,769 - tushareService - INFO - code is 601992, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:31,881 - tushareService - INFO - code is 603955, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:32,376 - tushareService - INFO - code is 603015, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:32,405 - tushareService - INFO - code is 300096, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:32,490 - tushareService - INFO - code is 002733, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:32,816 - tushareService - INFO - code is 603580, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:32,916 - tushareService - INFO - code is 603388, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:33,446 - tushareService - INFO - code is 603809, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:33,531 - tushareService - INFO - code is 600085, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:33,547 - tushareService - INFO - code is 603680, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:33,741 - tushareService - INFO - code is 603987, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:33,756 - tushareService - INFO - code is 600195, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:33,904 - tushareService - INFO - code is 603168, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:34,008 - tushareService - INFO - code is 600594, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:34,424 - tushareService - INFO - code is 600121, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:34,440 - tushareService - INFO - code is 002044, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:34,649 - tushareService - INFO - code is 300009, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:34,838 - tushareService - INFO - code is 300286, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:34,904 - tushareService - INFO - code is 300150, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:34,989 - tushareService - INFO - code is 002105, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:35,092 - tushareService - INFO - code is 600406, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:35,133 - tushareService - INFO - code is 600679, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:35,165 - tushareService - INFO - code is 600310, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:35,233 - tushareService - INFO - code is 002247, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:35,247 - tushareService - INFO - code is 002667, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:35,321 - tushareService - INFO - code is 603101, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:35,337 - tushareService - INFO - code is 300246, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:35,342 - tushareService - INFO - code is 002176, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:35,398 - tushareService - INFO - code is 000400, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:35,417 - tushareService - INFO - code is 002899, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:35,738 - tushareService - INFO - code is 002724, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:35,818 - tushareService - INFO - code is 300737, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:35,947 - tushareService - INFO - code is 002458, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:36,044 - tushareService - INFO - code is 603098, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:36,068 - tushareService - INFO - code is 002405, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:36,169 - tushareService - INFO - code is 300301, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:36,300 - tushareService - INFO - code is 603466, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:37,012 - tushareService - INFO - code is 000667, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:37,014 - tushareService - INFO - code is 300270, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:37,064 - tushareService - INFO - code is 000528, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:37,485 - tushareService - INFO - code is 300297, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:37,492 - tushareService - INFO - code is 601677, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:37,669 - tushareService - INFO - code is 002370, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:37,932 - tushareService - INFO - code is 300662, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:37,935 - tushareService - INFO - code is 300300, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:38,171 - tushareService - INFO - code is 002373, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:38,378 - tushareService - INFO - code is 002349, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:38,440 - tushareService - INFO - code is 600704, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:38,500 - tushareService - INFO - code is 000719, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:38,677 - tushareService - INFO - code is 600083, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:38,762 - tushareService - INFO - code is 600976, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:38,854 - tushareService - INFO - code is 600563, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:39,115 - tushareService - INFO - code is 300568, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:39,312 - tushareService - INFO - code is 600828, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:39,335 - tushareService - INFO - code is 600592, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:39,945 - tushareService - INFO - code is 002131, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:40,019 - tushareService - INFO - code is 603321, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:40,139 - tushareService - INFO - code is 601225, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:40,225 - tushareService - INFO - code is 600201, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:40,494 - tushareService - INFO - code is 002920, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:40,703 - tushareService - INFO - code is 600498, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:40,735 - tushareService - INFO - code is 002580, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:40,877 - tushareService - INFO - code is 000881, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:40,902 - tushareService - INFO - code is 000501, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:40,938 - tushareService - INFO - code is 002620, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:41,423 - tushareService - INFO - code is 002668, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:41,526 - tushareService - INFO - code is 002101, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:41,782 - tushareService - INFO - code is 603778, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:41,800 - tushareService - INFO - code is 002138, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:42,098 - tushareService - INFO - code is 002187, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:42,250 - tushareService - INFO - code is 600234, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:42,277 - tushareService - INFO - code is 600695, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:42,407 - tushareService - INFO - code is 000166, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:42,425 - tushareService - INFO - code is 600312, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:42,666 - tushareService - INFO - code is 002073, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:42,720 - tushareService - INFO - code is 300215, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:42,742 - tushareService - INFO - code is 002190, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:42,851 - tushareService - INFO - code is 600333, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:42,963 - tushareService - INFO - code is 603558, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:43,128 - tushareService - INFO - code is 601518, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:43,359 - tushareService - INFO - code is 300406, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:43,361 - tushareService - INFO - code is 300151, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:43,424 - tushareService - INFO - code is 600730, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:43,769 - tushareService - INFO - code is 000978, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:43,845 - tushareService - INFO - code is 002295, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:43,941 - tushareService - INFO - code is 600495, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:44,490 - tushareService - INFO - code is 603507, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:45,178 - tushareService - INFO - code is 603727, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:45,200 - tushareService - INFO - code is 002736, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:45,374 - tushareService - INFO - code is 000721, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:45,452 - tushareService - INFO - code is 603717, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:45,468 - tushareService - INFO - code is 600605, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:45,490 - tushareService - INFO - code is 600521, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:45,651 - tushareService - INFO - code is 600818, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:45,671 - tushareService - INFO - code is 600391, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:45,799 - tushareService - INFO - code is 600421, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:46,196 - tushareService - INFO - code is 601788, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:46,969 - tushareService - INFO - code is 601838, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:47,006 - tushareService - INFO - code is 002595, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:47,008 - tushareService - INFO - code is 601198, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:47,230 - tushareService - INFO - code is 300595, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:47,308 - tushareService - INFO - code is 000632, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:47,352 - tushareService - INFO - code is 002114, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:47,368 - tushareService - INFO - code is 002095, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:47,395 - tushareService - INFO - code is 002383, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:47,510 - tushareService - INFO - code is 002175, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:47,519 - tushareService - INFO - code is 603227, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:47,837 - tushareService - INFO - code is 601375, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:48,168 - tushareService - INFO - code is 603579, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:48,223 - tushareService - INFO - code is 002183, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:48,379 - tushareService - INFO - code is 002528, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:48,793 - tushareService - INFO - code is 300360, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:48,828 - tushareService - INFO - code is 603730, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:49,055 - tushareService - INFO - code is 600331, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:49,337 - tushareService - INFO - code is 600895, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:49,355 - tushareService - INFO - code is 002560, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:49,370 - tushareService - INFO - code is 000936, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:49,405 - tushareService - INFO - code is 002926, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:49,461 - tushareService - INFO - code is 603858, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:49,493 - tushareService - INFO - code is 002610, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:49,624 - tushareService - INFO - code is 600714, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:49,631 - tushareService - INFO - code is 000595, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:49,905 - tushareService - INFO - code is 002335, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:49,977 - tushareService - INFO - code is 000973, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:50,104 - tushareService - INFO - code is 002454, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:50,525 - tushareService - INFO - code is 002355, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:50,548 - tushareService - INFO - code is 300506, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:50,772 - tushareService - INFO - code is 300159, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:50,801 - tushareService - INFO - code is 000159, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:50,826 - tushareService - INFO - code is 002167, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:51,173 - tushareService - INFO - code is 603998, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:51,372 - tushareService - INFO - code is 600192, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:51,522 - tushareService - INFO - code is 300196, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:51,603 - tushareService - INFO - code is 000548, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:51,838 - tushareService - INFO - code is 603286, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:52,014 - tushareService - INFO - code is 002227, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:52,084 - tushareService - INFO - code is 600993, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:52,197 - tushareService - INFO - code is 603826, start date: 2018-05-16, end date: 2018-04-06
2018-06-04 15:25:52,226 - tushareService - INFO - code is 300602, start date: 2018-05-16, end date: 2018-04-06
